Mã chi nhánh,Mã sku phần mềm Bravo,Số lượng tồn kho,Đơn vị nhỏ nhất,Mã hàng không đuôi
008,29.L1.1580.FP15801.3,1000,VIEN,29.L1.1580.FP15801
008,29.L1.3060.FC3605.04,1000,VIEN,29.L1.3060.FC3605
008,12.L1.2040.2401.10,1000,VIEN,12.L1.2040.2401
008,12.L1.2040.2402.10,1000,VIEN,12.L1.2040.2402
008,14.L1.8080.88284041.3,1000,VIEN,14.L1.8080.88284041
008,14.L1.8080.MPM88623,1000,VIEN,14.L1.8080.MPM88623
008,29.L1.1580.FP15802.3,1000,VIEN,29.L1.1580.FP15802
008,29.L1.1580.FP15805.3,1000,VIEN,29.L1.1580.FP15805
008,29.L1.1580.FP15806.3,1000,VIEN,29.L1.1580.FP15806
008,29.L1.1580.FP15807.3,1000,VIEN,29.L1.1580.FP15807
008,02.L1.8080.4108,1000,VIEN,02.L1.8080.4108
008,29.L1.1580.FP15808.4,1000,VIEN,29.L1.1580.FP15808
008,29.L1.3060.FC3605.06,1000,VIEN,29.L1.3060.FC3605
008,29.L1.1580.FP15804.3,1000,VIEN,29.L1.1580.FP15804
008,12.L1.2550.2505.10,1000,VIEN,12.L1.2550.2505
008,14.L1.8080.88181004.8,1000,VIEN,14.L1.8080.88181004
008,12.L1.2040.U2421.1,1000,VIEN,12.L1.2040.U2421
008,12.L1.2040.U2422.1,1000,VIEN,12.L1.2040.U2422
008,12.L1.2040.U2423.1,1000,VIEN,12.L1.2040.U2423
008,12.L1.2040.U2424.1,1000,VIEN,12.L1.2040.U2424
008,12.L1.2040.U2425.1,1000,VIEN,12.L1.2040.U2425
008,12.L1.2040.U2426.1,1000,VIEN,12.L1.2040.U2426
008,12.L1.2040.U2427.1,1000,VIEN,12.L1.2040.U2427
008,12.L1.2040.U2428.1,1000,VIEN,12.L1.2040.U2428
008,12.L1.2550.U2518.1,1000,VIEN,12.L1.2550.U2518
008,12.L1.2550.U2519.1,1000,VIEN,12.L1.2550.U2519
008,12.L1.2550.U2530.1,1000,VIEN,12.L1.2550.U2530
008,12.L1.2550.U2532.1,1000,VIEN,12.L1.2550.U2532
008,12.L1.2550.U2534.1,1000,VIEN,12.L1.2550.U2534
008,12.L1.2550.U2535.1,1000,VIEN,12.L1.2550.U2535
008,12.L1.2550.U2536.1,1000,VIEN,12.L1.2550.U2536
008,12.L1.2040.U2429.1,1000,VIEN,12.L1.2040.U2429
008,12.L1.2040.U2430.1,1000,VIEN,12.L1.2040.U2430
008,12.L1.2040.U2431.1,1000,VIEN,12.L1.2040.U2431
008,12.L1.2040.U2432.2,1000,VIEN,12.L1.2040.U2432
008,12.L1.2040.U2433.1,1000,VIEN,12.L1.2040.U2433
008,12.L1.2040.U2434.1,1000,VIEN,12.L1.2040.U2434
008,12.L1.2040.U2435.1,1000,VIEN,12.L1.2040.U2435
008,12.L1.2550.U2520.1,1000,VIEN,12.L1.2550.U2520
008,12.L1.2550.U2521.1,1000,VIEN,12.L1.2550.U2521
008,12.L1.2550.U2528.1,1000,VIEN,12.L1.2550.U2528
008,12.L1.2550.U2537.1,1000,VIEN,12.L1.2550.U2537
008,12.L1.2550.U2538.1,1000,VIEN,12.L1.2550.U2538
008,12.L1.2550.U2539.1,1000,VIEN,12.L1.2550.U2539
008,24.L1.4040.4206G.M18,1000,VIEN,24.L1.4040.4206
008,10.L3.6060.3451,1000,VIEN,10.L3.6060.3451
008,29.L1.1580.FP15801.4,1000,VIEN,29.L1.1580.FP15801
008,29.L1.1580.FP15802.5,1000,VIEN,29.L1.1580.FP15802
008,29.L1.1580.FP15803.4,1000,VIEN,29.L1.1580.FP15803
008,29.L1.3060.FC3605.05,1000,VIEN,29.L1.3060.FC3605
008,12.L1.2550.2504.1,1000,VIEN,12.L1.2550.2504
008,12.L1.2550.U2526.1,1000,VIEN,12.L1.2550.U2526
008,12.L1.2550.U2527.1,1000,VIEN,12.L1.2550.U2527
008,12.L1.2550.U2531.1,1000,VIEN,12.L1.2550.U2531
008,12.L1.2550.U2533.1,1000,VIEN,12.L1.2550.U2533
008,29.L1.1580.FP15801.5,1000,VIEN,29.L1.1580.FP15801
008,29.L1.1580.FP15802.4,1000,VIEN,29.L1.1580.FP15802
008,29.L1.1580.FP15804.4,1000,VIEN,29.L1.1580.FP15804
008,12.L1.2550.U2530.2,1000,VIEN,12.L1.2550.U2530
008,12.L1.2550.U2532.2,1000,VIEN,12.L1.2550.U2532
008,12.L1.2550.U2533.2,1000,VIEN,12.L1.2550.U2533
008,29.L1.4080.FC4802.1,1000,VIEN,29.L1.4080.FC4802
008,29.L1.4080.FC4802D.1,1000,VIEN,29.L1.4080.FC4802D
008,29.L1.4080.FC4802V.1,1000,VIEN,29.L1.4080.FC4802V
008,29.L1.4080.FC4805.1,1000,VIEN,29.L1.4080.FC4805
008,29.L1.4080.FC4805D.1,1000,VIEN,29.L1.4080.FC4805D
008,29.L1.4080.FC4805V.1,1000,VIEN,29.L1.4080.FC4805V
008,12.L1.2550.U2528.2,1000,VIEN,12.L1.2550.U2528
008,12.L1.2550.U2526.2,1000,VIEN,12.L1.2550.U2526
008,14.L1.3060.A36822.8,1000,VIEN,14.L1.3060.A36822
008,14.L1.3060.A36822D.8,1000,VIEN,14.L1.3060.A36822D
008,14.L1.3060.A36922.8,1000,VIEN,14.L1.3060.A36922
008,29.L1.3060.FC3622,1000,VIEN,29.L1.3060.FC3622
008,29.L1.3060.FC3622D,1000,VIEN,29.L1.3060.FC3622D
008,29.L1.3060.FC3622V,1000,VIEN,29.L1.3060.FC3622V
008,29.L1.3060.FC3623,1000,VIEN,29.L1.3060.FC3623
008,29.L1.3060.FC3623D,1000,VIEN,29.L1.3060.FC3623D
008,29.L1.3060.FC3623V,1000,VIEN,29.L1.3060.FC3623V
008,29.L1.1580.FP15808.5,1000,VIEN,29.L1.1580.FP15808
008,29.L1.3060.FC3604.08,1000,VIEN,29.L1.3060.FC3604
008,29.L1.3060.FC3604D.08,1000,VIEN,29.L1.3060.FC3604D
008,29.L1.3060.FC3605.08,1000,VIEN,29.L1.3060.FC3605
008,29.L1.3060.FC3622.01,1000,VIEN,29.L1.3060.FC3622
008,29.L1.3060.FC3622D.01,1000,VIEN,29.L1.3060.FC3622D
008,29.L1.3060.FC3622V.01,1000,VIEN,29.L1.3060.FC3622V
008,29.L1.3060.FC3623.01,1000,VIEN,29.L1.3060.FC3623
008,29.L1.3060.FC3623D.01,1000,VIEN,29.L1.3060.FC3623D
008,29.L1.3060.FC3623V.01,1000,VIEN,29.L1.3060.FC3623V
008,12.L1.2040.U2432.1,1000,VIEN,12.L1.2040.U2432
008,29.L1.3060.FC3618.03,1000,VIEN,29.L1.3060.FC3618
008,29.L1.3060.FC3618D.03,1000,VIEN,29.L1.3060.FC3618D
008,29.L1.3060.FC3619.04,1000,VIEN,29.L1.3060.FC3619
008,12.L1.2550.U2530.3,1000,VIEN,12.L1.2550.U2530
008,29.L1.3060.FC3622.02,1000,VIEN,29.L1.3060.FC3622
008,29.L1.3060.FC3622V.02,1000,VIEN,29.L1.3060.FC3622V
008,29.L1.3060.FC3622D.02,1000,VIEN,29.L1.3060.FC3622D
008,29.L1.3060.FC3623.02,1000,VIEN,29.L1.3060.FC3623
008,26.L1.3060.C9806.1,1000,VIEN,26.L1.3060.C9806
008,29.L1.3060.FC3623D.02,1000,VIEN,29.L1.3060.FC3623D
008,29.L1.3060.FC3623V.02,1000,VIEN,29.L1.3060.FC3623V
008,12.L1.3030.3002.17,1000,VIEN,12.L1.3030.3002
008,20.L1.6060.36003,1000,VIEN,20.L1.6060.36003
008,20.L1.6060.36003.5,1000,VIEN,20.L1.6060.36003
008,12.L1.2040.U2422.2,1000,VIEN,12.L1.2040.U2422
008,12.L1.2040.U2425.2,1000,VIEN,12.L1.2040.U2425
008,12.L1.2040.U2426.2,1000,VIEN,12.L1.2040.U2426
008,12.L1.2040.U2423.2,1000,VIEN,12.L1.2040.U2423
008,12.L1.2550.2503.9,1000,VIEN,12.L1.2550.2503
008,12.L1.2040.U2421.2,1000,VIEN,12.L1.2040.U2421
008,12.L1.2040.U2424.2,1000,VIEN,12.L1.2040.U2424
008,12.L1.2550.U2532.4,1000,VIEN,12.L1.2550.U2532
008,12.L1.2040.U2430.2,1000,VIEN,12.L1.2040.U2430
008,12.L1.2550.A2539.2,1000,VIEN,12.L1.2550.A2539
008,29.L1.1580.FP15802.6,1000,VIEN,29.L1.1580.FP15802
008,35.C100.DG.B16.00,1000,KG,35.C100.DG.B16.00
008,20.L1.6060.36005.5,1000,VIEN,20.L1.6060.36005
008,20.L1.8080.38003.5,1000,VIEN,20.L1.8080.38003
008,20.L1.8080.38006.5,1000,VIEN,20.L1.8080.38006
008,12.L1.2550.U2532.3,1000,VIEN,12.L1.2550.U2532
008,20.L1.6060.16405.4,1000,VIEN,20.L1.6060.16405
008,21.C2TE.DG.ADESP9,1000,,21.C2TE.DG.ADESP9
008,14.L1.6060.66282018.4,1000,VIEN,14.L1.6060.66282018
008,20.L1.6060.86301.6,1000,VIEN,20.L1.6060.86301
008,21.C2TE.DG.ADESP9.52,1000,,21.C2TE.DG.ADESP9.52
008,12.L1.2550.A2521.2,1000,VIEN,12.L1.2550.A2521
008,12.L1.2550.U2527.2,1000,VIEN,12.L1.2550.U2527
008,12.L1.2550.A2519.2,1000,VIEN,12.L1.2550.A2519
008,12.L1.2550.U2528.3,1000,VIEN,12.L1.2550.U2528
008,12.L1.3030.3018.5,1000,VIEN,12.L1.3030.3018
008,12.L1.2040.U2429.2,1000,VIEN,12.L1.2040.U2429
008,12.L1.2040.U2435.2,1000,VIEN,12.L1.2040.U2435
008,14.L1.3060.A36320.6,1000,VIEN,14.L1.3060.A36320
008,14.L1.3060.A36420.6,1000,VIEN,14.L1.3060.A36420
008,35.C1T0.DG.B18.00,1000,KG,35.C1T0.DG.B18.00
008,14.L1.3060.A36320D.6,1000,VIEN,14.L1.3060.A36320D
008,12.L1.2040.U2433.3,1000,VIEN,12.L1.2040.U2433
008,14.L1.6060.A66CB8052.1,1000,VIEN,14.L1.6060.A66CB8052
008,14.L1.6060.A66DT8053.1,1000,VIEN,14.L1.6060.A66DT8053
008,14.L1.6060.A66MG8054.1,1000,VIEN,14.L1.6060.A66MG8054
008,14.L1.6060.A66MW8056.1,1000,VIEN,14.L1.6060.A66MW8056
008,14.L1.6060.A66OW8055.1,1000,VIEN,14.L1.6060.A66OW8055
008,14.L1.6060.A66CG8051.1,1000,VIEN,14.L1.6060.A66CG8051
008,14.L1.6060.A66EB8058.1,1000,VIEN,14.L1.6060.A66EB8058
008,14.L1.6060.A66EG8057.1,1000,VIEN,14.L1.6060.A66EG8057
008,14.L1.6060.A66MD8061.1,1000,VIEN,14.L1.6060.A66MD8061
008,14.L1.6060.A66CB8052,1000,VIEN,14.L1.6060.A66CB8052
008,14.L1.6060.A66DT8053,1000,VIEN,14.L1.6060.A66DT8053
008,14.L1.6060.A66MG8054,1000,VIEN,14.L1.6060.A66MG8054
008,14.L1.6060.A66MW8056,1000,VIEN,14.L1.6060.A66MW8056
008,14.L1.6060.A66OW8055,1000,VIEN,14.L1.6060.A66OW8055
008,14.L1.6060.A66CG8051,1000,VIEN,14.L1.6060.A66CG8051
008,14.L1.6060.A66EB8058,1000,VIEN,14.L1.6060.A66EB8058
008,14.L1.6060.A66EG8057,1000,VIEN,14.L1.6060.A66EG8057
008,14.L1.6060.A66MD8061,1000,VIEN,14.L1.6060.A66MD8061
008,12.L1.3030.3019.5,1000,VIEN,12.L1.3030.3019
008,29.L1.4080.FC4802.2,1000,VIEN,29.L1.4080.FC4802
008,29.L1.4080.FC4802V.2,1000,VIEN,29.L1.4080.FC4802V
008,14.L1.8080.M88LG902.1,1000,VIEN,14.L1.8080.M88LG902
008,29.L1.3060.FC3622.03,1000,VIEN,29.L1.3060.FC3622
008,12.L1.2040.U2426.3,1000,VIEN,12.L1.2040.U2426
008,12.L1.2040.U2427.2,1000,VIEN,12.L1.2040.U2427
008,12.L1.2040.U2428.2,1000,VIEN,12.L1.2040.U2428
008,12.L1.2550.A2518.2,1000,VIEN,12.L1.2550.A2518
008,12.L1.2550.A2520.2,1000,VIEN,12.L1.2550.A2520
008,12.L1.2550.A2537.2,1000,VIEN,12.L1.2550.A2537
008,29.L1.3060.FC3622D.03,1000,VIEN,29.L1.3060.FC3622D
008,20.L1.6060.16001.6,1000,VIEN,20.L1.6060.16001
008,12.L1.2550.A2530.4,1000,VIEN,12.L1.2550.A2530
008,12.L1.3030.3002.18,1000,VIEN,12.L1.3030.3002
008,20.L1.8080.38006.4,1000,VIEN,20.L1.8080.38006
008,14.L1.3060.A36CW8005,1000,VIEN,14.L1.3060.A36CW8005
008,14.L1.3060.A36CW8005D,1000,VIEN,14.L1.3060.A36CW8005D
008,14.L1.3060.A36CW8005V,1000,VIEN,14.L1.3060.A36CW8005V
008,14.L1.3060.A36CW8007,1000,VIEN,14.L1.3060.A36CW8007
008,14.L1.3060.A36CW8007D,1000,VIEN,14.L1.3060.A36CW8007D
008,14.L1.3060.A36CW8007V,1000,VIEN,14.L1.3060.A36CW8007V
008,14.L1.3060.A36CB8006,1000,VIEN,14.L1.3060.A36CB8006
008,14.L1.3060.A36CB8006D,1000,VIEN,14.L1.3060.A36CB8006D
008,14.L1.3060.A36CB8006V,1000,VIEN,14.L1.3060.A36CB8006V
008,14.L1.3060.A36CB8010,1000,VIEN,14.L1.3060.A36CB8010
008,14.L1.3060.A36CB8010D,1000,VIEN,14.L1.3060.A36CB8010D
008,14.L1.3060.A36CB8010V,1000,VIEN,14.L1.3060.A36CB8010V
008,20.L1.8080.38002.5,1000,VIEN,20.L1.8080.38002
008,29.L1.3060.FC3623.04,1000,VIEN,29.L1.3060.FC3623
008,29.L1.3060.FC3623V.04,1000,VIEN,29.L1.3060.FC3623V
008,20.L1.8080.38003.4,1000,VIEN,20.L1.8080.38003
008,21.C2TE.DG.ADESP9.61,1000,,21.C2TE.DG.ADESP9.61
008,14.L1.3060.A36320.7,1000,VIEN,14.L1.3060.A36320
008,14.L1.3060.A36420.7,1000,VIEN,14.L1.3060.A36420
008,29.L1.4080.FC4802D.2,1000,VIEN,29.L1.4080.FC4802D
008,29.L1.3060.FC3622.04,1000,VIEN,29.L1.3060.FC3622
008,14.L1.3060.A36CW8008,1000,VIEN,14.L1.3060.A36CW8008
008,14.L1.3060.A36CW8008D,1000,VIEN,14.L1.3060.A36CW8008D
008,14.L1.3060.A36CW8008V,1000,VIEN,14.L1.3060.A36CW8008V
008,14.L1.3060.A36CW8009,1000,VIEN,14.L1.3060.A36CW8009
008,14.L1.3060.A36CW8009D,1000,VIEN,14.L1.3060.A36CW8009D
008,14.L1.3060.A36CW8009V,1000,VIEN,14.L1.3060.A36CW8009V
008,14.L1.3060.A36320D.7,1000,VIEN,14.L1.3060.A36320D
008,29.L1.1580.FP15807.4,1000,VIEN,29.L1.1580.FP15807
008,29.L1.1580.FP15808.6,1000,VIEN,29.L1.1580.FP15808
008,14.L1.3060.A36PW8000,1000,VIEN,14.L1.3060.A36PW8000
008,14.L1.3060.A36PW8000V,1000,VIEN,14.L1.3060.A36PW8000V
008,14.L1.3060.A36PW8000D,1000,VIEN,14.L1.3060.A36PW8000D
008,29.L1.3060.FC3622D.04,1000,VIEN,29.L1.3060.FC3622D
008,29.L1.3060.FC3622V.04,1000,VIEN,29.L1.3060.FC3622V
008,14.L1.3060.A36MA8017,1000,VIEN,14.L1.3060.A36MA8017
008,14.L1.3060.A36MN9017,1000,VIEN,14.L1.3060.A36MN9017
008,29.L1.3060.FC3604D.07,1000,VIEN,29.L1.3060.FC3604D
008,29.L1.3060.FC3605.07,1000,VIEN,29.L1.3060.FC3605
008,29.L1.3060.FC3622V.03,1000,VIEN,29.L1.3060.FC3622V
008,29.L1.3060.FC3623.03,1000,VIEN,29.L1.3060.FC3623
008,29.L1.3060.FC3623D.03,1000,VIEN,29.L1.3060.FC3623D
008,29.L1.3060.FC3623V.03,1000,VIEN,29.L1.3060.FC3623V
008,14.L1.3060.A36MG9012,1000,VIEN,14.L1.3060.A36MG9012
008,14.L1.3060.A36MG9012D,1000,VIEN,14.L1.3060.A36MG9012D
008,14.L1.3060.A36ML8012,1000,VIEN,14.L1.3060.A36ML8012
008,14.L1.3060.A36PG8015,1000,VIEN,14.L1.3060.A36PG8015
008,14.L1.3060.A36PM9015,1000,VIEN,14.L1.3060.A36PM9015
008,14.L1.3060.A36PM9015D,1000,VIEN,14.L1.3060.A36PM9015D
008,14.L1.3060.A36MN9017D,1000,VIEN,14.L1.3060.A36MN9017D
008,14.L1.3060.A36MG9012.1,1000,VIEN,14.L1.3060.A36MG9012
008,12.L1.3030.3018.6,1000,VIEN,12.L1.3030.3018
008,14.L1.3060.A36MD9016,1000,VIEN,14.L1.3060.A36MD9016
008,14.L1.3060.A36MD9016D,1000,VIEN,14.L1.3060.A36MD9016D
008,14.L1.3060.A36ML8016,1000,VIEN,14.L1.3060.A36ML8016
008,14.L1.3060.A36MG9012D.1,1000,VIEN,14.L1.3060.A36MG9012D
008,29.L1.3060.FC3604.07,1000,VIEN,29.L1.3060.FC3604
008,14.L1.8080.88285052.2,1000,VIEN,14.L1.8080.88285052
008,14.L1.8080.M88LD902.1,1000,VIEN,14.L1.8080.M88LD902
008,20.L1.8080.38002.4,1000,VIEN,20.L1.8080.38002
008,21.SF100.CR.KERA.00,1000,,21.SF100.CR.KERA.00
008,12.L1.2550.A2521.3,1000,VIEN,12.L1.2550.A2521
008,35.CG10.CR.B31.00,1000,KG,35.CG10.CR.B31.00
008,14.L1.3060.A36CW8009.1,1000,VIEN,14.L1.3060.A36CW8009
008,14.L1.3060.A36CW8009D.1,1000,VIEN,14.L1.3060.A36CW8009D
008,14.L1.3060.A36CW8009V.1,1000,VIEN,14.L1.3060.A36CW8009V
008,12.L1.3030.3026.5,1000,VIEN,12.L1.3030.3026
008,12.L1.3030.3021.3+,1000,VIEN,12.L1.3030.3021
008,20.L1.6060.26112.6,1000,VIEN,20.L1.6060.26112
008,12.L1.2040.U2432.3,1000,VIEN,12.L1.2040.U2432
008,20.L1.6060.16405.6,1000,VIEN,20.L1.6060.16405
008,29.L1.3060.FC3618.05,1000,VIEN,29.L1.3060.FC3618
008,29.L1.1580.FP15803.5,1000,VIEN,29.L1.1580.FP15803
008,12.L1.2550.A2521.4,1000,VIEN,12.L1.2550.A2521
008,12.L1.2550.A2530.5,1000,VIEN,12.L1.2550.A2530
008,12.L1.2550.A2519.3,1000,VIEN,12.L1.2550.A2519
008,12.L1.2550.A2520.3,1000,VIEN,12.L1.2550.A2520
008,20.L1.8080.38006.6,1000,VIEN,20.L1.8080.38006
008,14.L1.3060.A36ML8012.1,1000,VIEN,14.L1.3060.A36ML8012
008,12.L1.2040.U2425.3,1000,VIEN,12.L1.2040.U2425
008,12.L1.3030.3019.6,1000,VIEN,12.L1.3030.3019
008,20.L1.6060.16125,1000,VIEN,20.L1.6060.16125
008,20.L1.6060.16126,1000,,20.L1.6060.16126
008,20.L1.6060.16127,1000,VIEN,20.L1.6060.16127
008,20.L1.6060.16128,1000,VIEN,20.L1.6060.16128
008,20.L1.6060.16130,1000,VIEN,20.L1.6060.16130
008,20.L1.8080.28901,1000,VIEN,20.L1.8080.28901
008,20.L1.8080.28903,1000,VIEN,20.L1.8080.28903
008,20.L1.8080.28904,1000,VIEN,20.L1.8080.28904
008,20.L1.8080.28905,1000,VIEN,20.L1.8080.28905
008,20.L1.8080.38901,1000,VIEN,20.L1.8080.38901
008,20.L1.8080.38902,1000,VIEN,20.L1.8080.38902
008,20.L1.8080.38903,1000,VIEN,20.L1.8080.38903
008,20.L1.8080.38904,1000,VIEN,20.L1.8080.38904
008,20.L1.8080.38905,1000,VIEN,20.L1.8080.38905
008,20.L1.8080.38908,1000,VIEN,20.L1.8080.38908
008,20.L1.8080.38909,1000,VIEN,20.L1.8080.38909
008,20.L1.8080.38910,1000,VIEN,20.L1.8080.38910
008,12.L1.2550.U2526.3,1000,VIEN,12.L1.2550.U2526
008,20.L1.8080.38901.5,1000,VIEN,20.L1.8080.38901
008,20.L1.8080.38902.5,1000,VIEN,20.L1.8080.38902
008,20.L1.8080.38905.5,1000,VIEN,20.L1.8080.38905
008,20.L1.8080.28901.5,1000,VIEN,20.L1.8080.28901
008,20.L1.8080.28903.5,1000,VIEN,20.L1.8080.28903
008,20.L1.8080.28904.6,1000,VIEN,20.L1.8080.28904
008,20.L1.8080.28905.5,1000,VIEN,20.L1.8080.28905
008,20.L1.8080.38901.6,1000,VIEN,20.L1.8080.38901
008,20.L1.8080.38904.6,1000,VIEN,20.L1.8080.38904
008,20.L1.8080.18901.5,1000,VIEN,20.L1.8080.18901
008,20.L1.8080.18902.5,1000,VIEN,20.L1.8080.18902
008,20.L1.8080.18904.5,1000,VIEN,20.L1.8080.18904
008,20.L1.8080.18906.5,1000,VIEN,20.L1.8080.18906
008,20.L1.8080.18901.6,1000,VIEN,20.L1.8080.18901
008,20.L1.6060.36005.4,1000,VIEN,20.L1.6060.36005
008,20.L1.8080.18904.4,1000,VIEN,20.L1.8080.18904
008,20.L1.6060.16126.5,1000,VIEN,20.L1.6060.16126
008,12.L1.2040.U2424.3,1000,VIEN,12.L1.2040.U2424
008,12.L1.2550.A2518.3,1000,VIEN,12.L1.2550.A2518
008,20.L1.6060.36003.6,1000,VIEN,20.L1.6060.36003
008,14.L1.3030.33320.4,1000,VIEN,14.L1.3030.33320
008,20.L1.6060.16001.7,1000,VIEN,20.L1.6060.16001
008,20.L1.6060.16001.8,1000,VIEN,20.L1.6060.16001
008,20.L1.8080.28903.6,1000,VIEN,20.L1.8080.28903
008,29.L1.3060.FC3622.05,1000,VIEN,29.L1.3060.FC3622
008,20.L1.8080.28905.6,1000,VIEN,20.L1.8080.28905
008,12.L1.2550.A2532.6,1000,VIEN,12.L1.2550.A2532
008,14.L1.3060.A36CW8008.1,1000,VIEN,14.L1.3060.A36CW8008
008,14.L1.3060.A36CW8008D.1,1000,VIEN,14.L1.3060.A36CW8008D
008,14.L1.3060.A36CW8008V.1,1000,VIEN,14.L1.3060.A36CW8008V
008,20.L1.8080.18901.4,1000,VIEN,20.L1.8080.18901
008,29.L1.4080.FC4802.3,1000,VIEN,29.L1.4080.FC4802
008,29.L1.4080.FC4802V.3,1000,VIEN,29.L1.4080.FC4802V
008,00.L1.8080.P87625N,1000,VIEN,00.L1.8080.P87625N
008,20.L1.8080.28904.4,1000,VIEN,20.L1.8080.28904
008,20.L1.6060.26172.6,1000,VIEN,20.L1.6060.26172
008,20.L1.6060.36005.6,1000,VIEN,20.L1.6060.36005
008,20.L1.8080.18902.4,1000,VIEN,20.L1.8080.18902
008,29.L1.3060.FC3623.05,1000,VIEN,29.L1.3060.FC3623
008,29.L1.1580.FP15803.6,1000,VIEN,29.L1.1580.FP15803
008,20.L1.8080.38002.6,1000,VIEN,20.L1.8080.38002
008,20.L1.8080.38901.3,1000,VIEN,20.L1.8080.38901
008,20.L1.8080.28903.4,1000,VIEN,20.L1.8080.28903
008,14.L3.3060.A36822D.8,1000,VIEN,14.L3.3060.A36822D
008,14.L1.3030.33418.4,1000,VIEN,14.L1.3030.33418
008,12.L1.3030.3021.5,1000,VIEN,12.L1.3030.3021
008,12.L1.2040.U2431.2,1000,VIEN,12.L1.2040.U2431
008,20.L1.6060.36003.4,1000,VIEN,20.L1.6060.36003
008,20.L1.8080.28901.4,1000,VIEN,20.L1.8080.28901
008,14.L1.6060.66383026.2,1000,VIEN,14.L1.6060.66383026
008,14.L1.8080.M88LD902.2,1000,VIEN,14.L1.8080.M88LD902
008,14.L1.3060.A36MG9012.2,1000,VIEN,14.L1.3060.A36MG9012
008,14.L1.3060.A36MG9012D.2,1000,VIEN,14.L1.3060.A36MG9012D
008,29.L1.3060.FC3623.06,1000,VIEN,29.L1.3060.FC3623
008,29.L1.3060.FC3623V.06,1000,VIEN,29.L1.3060.FC3623V
008,20.L1.8080.38901.4,1000,VIEN,20.L1.8080.38901
008,20.L1.8080.38902.4,1000,VIEN,20.L1.8080.38902
008,14.L1.3060.A36822.9,1000,VIEN,14.L1.3060.A36822
008,14.L1.3060.A36822D.9,1000,VIEN,14.L1.3060.A36822D
008,14.L1.3060.A36922.9,1000,VIEN,14.L1.3060.A36922
008,20.L1.8080.28905.4,1000,VIEN,20.L1.8080.28905
008,14.L1.6060.66181004.9,1000,VIEN,14.L1.6060.66181004
008,20.L1.5050.91502.5,1000,VIEN,20.L1.5050.91502
008,20.L1.5050.91501.5,1000,VIEN,20.L1.5050.91501
008,20.L1.5050.91503.5,1000,VIEN,20.L1.5050.91503
008,20.L1.5050.91505.5,1000,VIEN,20.L1.5050.91505
008,20.L1.5050.91507.5,1000,VIEN,20.L1.5050.91507
008,20.L1.6060.36902.6,1000,VIEN,20.L1.6060.36902
008,20.L1.5050.91504.5,1000,VIEN,20.L1.5050.91504
008,20.L1.5050.91506.5,1000,VIEN,20.L1.5050.91506
008,20.L1.5050.91508.5,1000,VIEN,20.L1.5050.91508
008,29.L1.1580.FP15806.4,1000,VIEN,29.L1.1580.FP15806
008,20.L1.5050.91502,1000,VIEN,20.L1.5050.91502
008,20.L1.5050.91504,1000,VIEN,20.L1.5050.91504
008,20.L1.5050.91506,1000,VIEN,20.L1.5050.91506
008,20.L1.5050.91508,1000,VIEN,20.L1.5050.91508
008,20.L1.5050.91501,1000,VIEN,20.L1.5050.91501
008,20.L1.5050.91503,1000,VIEN,20.L1.5050.91503
008,20.L1.5050.91505,1000,VIEN,20.L1.5050.91505
008,20.L1.5050.91507,1000,VIEN,20.L1.5050.91507
008,20.L1.6060.36902,1000,,20.L1.6060.36902
008,14.L1.3030.33411.5,1000,VIEN,14.L1.3030.33411
008,12.L1.2040.U2422.3,1000,VIEN,12.L1.2040.U2422
008,12.L1.2040.U2423.3,1000,VIEN,12.L1.2040.U2423
008,12.L1.2550.A2519.4,1000,VIEN,12.L1.2550.A2519
008,12.L1.2550.A2536.3,1000,VIEN,12.L1.2550.A2536
008,20.L1.6060.16901.4,1000,VIEN,20.L1.6060.16901
008,20.L1.6060.16906.6,1000,VIEN,20.L1.6060.16906
008,20.L1.6060.16902.5,1000,VIEN,20.L1.6060.16902
008,20.L1.6060.26901.5,1000,VIEN,20.L1.6060.26901
008,20.L1.6060.26904.4,1000,VIEN,20.L1.6060.26904
008,20.L1.6060.26905.6,1000,VIEN,20.L1.6060.26905
008,20.L1.6060.16902.6,1000,VIEN,20.L1.6060.16902
008,14.L1.3060.A36SW304,1000,VIEN,14.L1.3060.A36SW304
008,29.L1.5050.FC5001,1000,VIEN,29.L1.5050.FC5001
008,29.L1.5050.FC5006,1000,VIEN,29.L1.5050.FC5006
008,29.L1.5050.FCU5507,1000,VIEN,29.L1.5050.FCU5507
008,29.L1.5050.FCU5521,1000,VIEN,29.L1.5050.FCU5521
008,29.L1.5050.FCU5524,1000,VIEN,29.L1.5050.FCU5524
008,14.L1.3060.A36TB309,1000,VIEN,14.L1.3060.A36TB309
008,14.L1.3060.A36TG409D,1000,VIEN,14.L1.3060.A36TG409D
008,14.L1.3060.A36TG409,1000,VIEN,14.L1.3060.A36TG409
008,14.L1.3060.A36SG404D,1000,VIEN,14.L1.3060.A36SG404D
008,14.L1.3060.A36SG404,1000,VIEN,14.L1.3060.A36SG404
008,14.L1.3060.A36AW303,1000,VIEN,14.L1.3060.A36AW303
008,14.L1.3060.A36AG403D,1000,VIEN,14.L1.3060.A36AG403D
008,14.L1.3060.A36AG403,1000,VIEN,14.L1.3060.A36AG403
008,29.L1.4060.FXU46002,1000,VIEN,29.L1.4060.FXU46002
008,29.L1.4060.FX46202,1000,VIEN,29.L1.4060.FX46202
