fsku,actual_t10,wma_t10,ma3_t10,acc_wma_t10,acc_ma3_t10,actual_t11,wma_t11,ma3_t11,acc_wma_t11,acc_ma3_t11,actual_t12,final_t12,ma3_t12,acc_final_t12,acc_ma3_t12,actual_t1,final_t1,ma3_t1,acc_final_t1,acc_ma3_t1,final_t2,final_t3,actual_t1_num
29.L1.4080.FP948602V,0.0,85.0,85.0,,,0.0,22.0,22.0,,,0,0,2.0,,,0,0,0.0,,,0,0,0
29.L1.4080.FP948603,0.0,609.0,609.0,,,4.0,336.0,336.0,0.0,0.0,61,97,160.0,40.98360655737705,0.0,0,32,22.0,,,35,39,0
29.L1.4080.FP948603D,0.0,56.0,56.0,,,1.0,51.0,51.0,0.0,0.0,0,30,0.0,,,0,0,0.0,,,0,0,0
29.L1.4080.FP948603V,0.0,102.0,102.0,,,1.0,26.0,26.0,0.0,0.0,0,76,1.0,,,0,0,0.0,,,0,0,0
29.L1.4080.FP948604,15.0,115.0,115.0,0.0,0.0,0.0,103.0,103.0,,,22,0,81.0,0.0,0.0,0,14,12.0,,,14,16,0
29.L1.4080.FP948604D,10.0,24.0,24.0,0.0,0.0,0.0,18.0,18.0,,,15,10,15.0,66.66666666666667,100.0,7,10,8.0,57.14285714285714,80.95238095238095,10,11,7
29.L1.4080.FP948604V,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,33.33333333333333,33.33333333333333,0,0,2.0,,,0,1,2.0,,,1,1,0
29.L1.5050.FC5001,2137.0,1875.0,1875.0,87.72422399001715,87.72422399001715,834.0,1812.0,1812.0,0.0,0.0,264,2800,1571.0,0.0,0.0,1622,810,1078.0,49.93834771886559,66.48170982326346,651,621,1622
29.L1.5050.FC5006,2159.0,1746.0,1746.0,80.88621275281767,80.88621275281767,325.0,1767.0,1767.0,0.0,0.0,655,1019,1177.0,44.42748091603054,20.356234096692106,1998,857,1046.0,42.892892892892895,52.36903570236904,690,733,1998
29.L1.5050.FCU5507,686.0,2908.0,2908.0,0.0,0.0,1330.0,1652.0,1652.0,75.81453634085213,75.81453634085213,2148,1400,1453.0,65.17690875232775,67.62880198634389,4358,1610,1388.0,36.94355208811382,31.849472234970165,1715,1770,4358
29.L1.5050.FCU5521,2775.0,4870.0,4870.0,24.50450450450451,24.50450450450451,3413.0,3739.0,3739.0,90.44828596542631,90.44828596542631,4808,3687,3975.0,76.68469217970049,82.68164170826401,6144,3983,3665.0,64.82747395833333,59.65711805555556,4116,4214,6144
29.L1.5050.FCU5524,7174.0,5314.0,5314.0,74.06839513056408,74.06839513056408,5775.0,5346.0,5346.0,92.57142857142857,92.57142857142857,8715,5897,5745.0,67.6649454962708,65.92082616179002,8955,7525,7221.0,84.03126744835288,80.64023822817792,7532,7766,8955
29.L1.6060.FP6602,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP6603,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP6604,0.0,182.0,182.0,,,0.0,86.0,86.0,,,55,0,11.0,0.0,19.393939393939384,0,28,18.0,,,30,34,0
29.L1.6060.FP6605,49.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,0,49,16.0,,,0,0,16.0,,,0,0,0
29.L1.6060.FP96600,330.0,75.0,75.0,22.626262626262626,22.626262626262626,19.0,147.0,147.0,0.0,0.0,5,100,126.0,0.0,0.0,30,74,118.0,0.0,0.0,42,44,30
29.L1.6060.FP96601,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP96604,16.0,215.0,215.0,0.0,0.0,0.0,6.0,6.0,,,0,176,5.0,,,0,0,5.0,,,0,0,0
29.L1.6060.FP96606,4.0,24.0,24.0,0.0,0.0,6.0,9.0,9.0,50.0,50.0,0,12,9.0,,,0,3,3.0,,,3,2,0
29.L1.6060.FP96608,0.0,45.0,45.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP966602,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP966605,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FP96666,0.0,50.0,50.0,,,8.0,30.0,30.0,0.0,0.0,2,20,23.0,0.0,0.0,0,3,3.0,,,4,3,0
29.L1.6060.FPH6001,35.0,24.0,24.0,67.61904761904762,67.61904761904762,61.0,15.0,15.0,24.590163934426236,24.590163934426236,0,38,35.0,,,0,25,32.0,,,25,20,0
29.L1.6060.FPH966001,0.0,119.0,119.0,,,123.0,1.0,1.0,1.0840108401083959,1.0840108401083959,0,40,41.0,,,0,37,41.0,,,43,33,0
29.L1.6060.FPU6000,120.0,158.0,158.0,68.33333333333333,68.33333333333333,136.0,192.0,192.0,58.82352941176471,58.82352941176471,53,135,144.0,0.0,0.0,106,91,103.0,85.84905660377359,97.16981132075472,89,82,106
29.L1.6060.FPU6001,0.0,0.0,0.0,,,0.0,0.0,0.0,,,76,0,0.0,0.0,0.0,0,38,25.0,,,42,48,0
29.L1.6060.FPU6002,45.0,5.0,5.0,10.370370370370363,10.370370370370363,0.0,15.0,15.0,,,4,18,15.0,0.0,0.0,31,11,16.0,35.483870967741936,52.68817204301075,7,8,31
29.L1.6060.FPU6003,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU6005,0.0,95.0,95.0,,,0.0,75.0,75.0,,,0,0,45.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU6006,69.0,238.0,238.0,0.0,0.0,0.0,188.0,188.0,,,61,110,128.0,19.672131147540984,0.0,50,44,43.0,88.0,86.66666666666667,40,45,50
29.L1.6060.FPU6007,153.0,42.0,42.0,27.450980392156865,27.450980392156865,28.0,67.0,67.0,0.0,0.0,0,60,60.0,,,0,39,60.0,,,25,24,0
29.L1.6060.FPU6009,38.0,32.0,32.0,84.21052631578947,84.21052631578947,0.0,30.0,30.0,,,0,41,13.0,,,0,0,13.0,,,0,0,0
29.L1.6060.FPU6010,28.0,189.0,189.0,0.0,0.0,0.0,132.0,132.0,,,0,200,36.0,,,0,0,9.0,,,0,0,0
29.L1.6060.FPU6011,354.0,348.0,348.0,98.21092278719398,98.21092278719398,24.0,350.0,350.0,0.0,0.0,4,322,259.0,0.0,0.0,0,80,127.0,,,46,48,0
29.L1.6060.FPU6012,19.0,39.0,39.0,0.0,0.0,167.0,24.0,24.0,14.171656686626743,14.171656686626743,287,71,77.0,24.73867595818815,26.713124274099886,0,0,158.0,,,8,28,0
29.L1.6060.FPU6013,4.0,17.0,17.0,0.0,0.0,0.0,1.0,1.0,,,17,52,1.0,0.0,7.843137254901967,21,9,7.0,42.85714285714286,33.333333333333336,10,11,21
29.L1.6060.FPU6014,152.0,152.0,152.0,99.78070175438596,99.78070175438596,122.0,131.0,131.0,92.89617486338798,92.89617486338798,76,85,91.0,88.1578947368421,79.82456140350878,12,105,117.0,0.0,0.0,100,97,12
29.L1.6060.FPU6016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU6017,0.0,51.0,51.0,,,0.0,22.0,22.0,,,0,0,3.0,,,26,0,0.0,0.0,0.0,0,0,26
29.L1.6060.FPU6018,4.0,38.0,38.0,0.0,0.0,0.0,1.0,1.0,,,159,10,1.0,6.2893081761006275,0.8385744234800874,0,80,54.0,,,88,100,0
29.L1.6060.FPU966001,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU966002,0.0,92.0,92.0,,,0.0,67.0,67.0,,,0,0,0.0,,,44,0,0.0,0.0,0.0,0,0,44
29.L1.6060.FPU966003,0.0,8.0,8.0,,,1.0,5.0,5.0,0.0,0.0,0,8,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU966005,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.6060.FPU966009,43.0,160.0,160.0,0.0,0.0,8.0,158.0,158.0,0.0,0.0,0,18,18.0,,,0,11,17.0,,,7,7,0
29.L1.6060.FPU966013,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FP18600,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FP18601,0.0,34.0,34.0,,,0.0,4.0,4.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FP18604,3.0,18.0,18.0,0.0,0.0,51.0,17.0,17.0,32.67973856209151,32.67973856209151,18,24,30.0,66.66666666666667,31.481481481481488,9,25,24.0,0.0,0.0,28,25,9
29.L1.8080.FP18606,0.0,56.0,56.0,,,0.0,54.0,54.0,,,0,0,30.0,,,3,0,0.0,0.0,0.0,0,0,3
29.L1.8080.FP18607,480.0,128.0,128.0,26.59722222222223,26.59722222222223,3.0,161.0,161.0,0.0,0.0,14,54,161.0,0.0,0.0,78,104,166.0,66.66666666666667,0.0,57,62,78
29.L1.8080.FP18608,15.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,75.0,75.0,6,10,6.0,33.333333333333336,94.44444444444446,0,7,8.0,,,6,6,0
29.L1.8080.FP18666,10.0,26.0,26.0,0.0,0.0,17.0,17.0,17.0,98.03921568627452,98.03921568627452,11,10,10.0,90.9090909090909,90.9090909090909,0,13,13.0,,,13,13,0
29.L1.8080.FPU188003,0.0,4.0,4.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU188005,93.0,193.0,193.0,0.0,0.0,0.0,44.0,44.0,,,0,5,33.0,,,0,0,31.0,,,0,0,0
29.L1.8080.FPU188011,0.0,10.0,10.0,,,63.0,10.0,10.0,15.343915343915338,15.343915343915338,0,0,21.0,,,0,19,21.0,,,22,17,0
29.L1.8080.FPU188013,0.0,22.0,22.0,,,0.0,21.0,21.0,,,32,0,17.0,0.0,53.125,76,76,11.0,100.0,14.035087719298255,1,2,76
29.L1.8080.FPU188017,5.0,51.0,51.0,0.0,0.0,0.0,19.0,19.0,,,2,40,6.0,0.0,0.0,139,2,2.0,1.4388489208633115,1.6786570743405393,2,2,139
29.L1.8080.FPU188033,0.0,43.0,43.0,,,6.0,43.0,43.0,0.0,0.0,205,32,31.0,15.609756097560979,14.95934959349593,0,0,70.0,,,20,72,0
29.L1.8080.FPU188035,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8000,3.0,14.0,14.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,2,6,1.0,0.0,66.66666666666666,0,2,2.0,,,2,2,0
29.L1.8080.FPU8001,0.0,87.0,87.0,,,0.0,85.0,85.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8002,0.0,14.0,14.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8003,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8006,0.0,0.0,0.0,,,5.0,0.0,0.0,0.0,0.0,6,5,2.0,83.33333333333334,27.77777777777778,0,4,4.0,,,5,5,0
29.L1.8080.FPU8007,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8011,0.0,0.0,0.0,,,8.0,0.0,0.0,0.0,0.0,0,13,3.0,,,0,2,3.0,,,3,2,0
29.L1.8080.FPU8013,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L1.8080.FPU8014,0.0,5.0,5.0,,,0.0,0.0,0.0,,,0,0,0.0,,,15,15,0.0,100.0,0.0,0,3,15
29.L1.8080.FPU8016,0.0,13.0,13.0,,,0.0,0.0,0.0,,,3,0,0.0,0.0,0.0,0,2,1.0,,,2,2,0
29.L1.8080.FPU8017,0.0,4.0,4.0,,,74.0,4.0,4.0,5.405405405405405,5.405405405405405,0,42,25.0,,,11,22,25.0,0.0,0.0,26,20,11
29.L1.8080.FPU8888,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
29.L2.8080.FPU188003,0.0,9.0,9.0,,,0.0,9.0,9.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
31.L1.LEO-100100-001,4.0,239.0,239.0,0.0,0.0,0.0,207.0,207.0,,,0,37,61.0,,,0,0,1.0,,,0,0,0
31.L1.LEO-100100-002,10.0,45.0,45.0,0.0,0.0,0.0,23.0,23.0,,,263,10,15.0,3.802281368821292,5.703422053231943,72,134,91.0,13.888888888888884,73.61111111111111,146,166,72
31.L1.LEO-100100-003,13.0,346.0,346.0,0.0,0.0,2.0,260.0,260.0,0.0,0.0,203,142,151.0,69.95073891625616,74.2200328407225,790,790,73.0,100.0,9.19831223628691,514,869,790
31.L1.LEO-100100-004,135.0,209.0,209.0,45.4320987654321,45.4320987654321,16.0,201.0,201.0,0.0,0.0,153,124,177.0,81.04575163398692,84.53159041394336,4,108,101.0,0.0,0.0,103,114,4
31.L1.LEO-100100-005,154.0,92.0,92.0,59.74025974025974,59.74025974025974,3.0,91.0,91.0,0.0,0.0,715,66,82.0,9.230769230769232,11.468531468531474,46,389,291.0,0.0,0.0,410,465,46
31.L1.LEO-100100-006,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,,0,2,3.0,,,0,0,3.0,,,0,0,0
31.L1.LEO-100100-007,173.0,163.0,163.0,94.21965317919076,94.21965317919076,32.0,215.0,215.0,0.0,0.0,64,108,136.0,31.25,0.0,9,76,90.0,0.0,0.0,64,68,9
31.L1.LEO-100100-008,53.0,5.0,5.0,10.062893081761015,10.062893081761015,151.0,23.0,23.0,15.2317880794702,15.2317880794702,427,91,68.0,21.311475409836067,15.925058548009364,0,0,210.0,,,43,149,0
31.L1.LEO-100100-009,71.0,25.0,25.0,35.2112676056338,35.2112676056338,11.0,27.0,27.0,0.0,0.0,9,7,29.0,77.77777777777779,0.0,18,26,30.0,55.55555555555556,31.481481481481488,17,36,18
31.L1.LEO-100100-010,0.0,3.0,3.0,,,0.0,3.0,3.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
31.L1.LEO-100100-011,119.0,135.0,135.0,86.5546218487395,86.5546218487395,54.0,90.0,90.0,33.95061728395061,33.95061728395061,60,64,61.0,93.33333333333333,98.88888888888889,394,70,78.0,17.76649746192893,19.71235194585449,64,65,394
31.L1.LEO-100100-012,1.0,2.0,2.0,33.33333333333333,33.33333333333333,1.0,1.0,1.0,66.66666666666666,66.66666666666666,50,1,1.0,2.0000000000000018,1.3333333333333308,254,254,17.0,100.0,6.824146981627299,165,279,254
32.L1.ACC-080160-001,5.0,67.0,67.0,0.0,0.0,63.0,12.0,12.0,19.047619047619047,19.047619047619047,35,36,27.0,97.14285714285714,78.0952380952381,11,37,34.0,0.0,0.0,42,39,11
32.L1.ACC-080160-002,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1,0,0.0,0.0,0.0,1,1,0.0,100.0,33.33333333333333,1,1,1
32.L1.ACC-080160-003,116.0,77.0,77.0,66.66666666666666,66.66666666666666,59.0,104.0,104.0,23.728813559322038,23.728813559322038,5,64,58.0,0.0,0.0,6,43,60.0,0.0,0.0,35,31,6
32.L1.ACC-080160-004,21.0,93.0,93.0,0.0,0.0,21.0,97.0,97.0,0.0,0.0,93,45,60.0,48.38709677419355,64.87455197132617,4,57,45.0,0.0,0.0,61,66,4
32.L1.ACC-120120-001,72.0,95.0,95.0,67.59259259259261,67.59259259259261,11.0,27.0,27.0,0.0,0.0,0,27,28.0,,,0,18,28.0,,,11,11,0
32.L1.ACC-120120-002,0.0,513.0,513.0,,,0.0,47.0,47.0,,,0,0,47.0,,,0,0,0.0,,,0,0,0
32.L1.ACC-120120-003,32.0,55.0,55.0,28.125,28.125,62.0,66.0,66.0,94.08602150537634,94.08602150537634,0,41,33.0,,,2,25,31.0,0.0,0.0,25,20,2
32.L1.ACC-120120-004,2.0,23.0,23.0,0.0,0.0,6.0,18.0,18.0,0.0,0.0,14,7,9.0,50.0,61.904761904761905,0,9,7.0,,,10,10,0
32.L1.ACC-120120-005,0.0,59.0,59.0,,,2.0,56.0,56.0,0.0,0.0,43,20,9.0,46.51162790697675,21.705426356589154,3,1,15.0,33.333333333333336,0.0,1,1,3
32.L1.ACC-120120-006,0.0,0.0,0.0,,,0.0,0.0,0.0,,,12,0,0.0,0.0,2.777777777777779,0,6,4.0,,,7,8,0
32.L1.ACC-120120-007,11.0,225.0,225.0,0.0,0.0,1.0,84.0,84.0,0.0,0.0,23,5,4.0,21.739130434782606,17.391304347826086,1,10,12.0,0.0,0.0,6,14,1
32.L1.ACC-120120-008,98.0,85.0,85.0,86.39455782312926,86.39455782312926,0.0,74.0,74.0,,,13,29,33.0,0.0,0.0,0,26,37.0,,,17,19,0
32.L1.ACC-120120-009,15.0,35.0,35.0,0.0,0.0,2.0,40.0,40.0,0.0,0.0,0,12,16.0,,,0,4,6.0,,,2,2,0
32.L1.ACC-120120-010,66.0,31.0,31.0,46.96969696969697,46.96969696969697,0.0,25.0,25.0,,,95,20,22.0,21.052631578947366,23.15789473684211,0,61,54.0,,,59,67,0
33.L1.ICO-020120-11002,5.0,572.0,572.0,0.0,0.0,0.0,367.0,367.0,,,138,159,57.0,84.78260869565217,41.54589371980677,435,2,48.0,0.45977011494252595,10.957854406130274,1,3,435
33.L1.ICO-020120-11005,420.0,569.0,569.0,64.60317460317462,64.60317460317462,144.0,566.0,566.0,0.0,0.0,0,293,347.0,,,103,127,188.0,76.69902912621359,17.47572815533981,92,84,103
33.L1.ICO-020120-13001,1905.0,906.0,906.0,47.54155730533684,47.54155730533684,529.0,1193.0,1193.0,0.0,0.0,192,990,1069.0,0.0,0.0,162,162,875.0,100.0,0.0,97,442,162
33.L1.ICO-020120-13003,574.0,1919.0,1919.0,0.0,0.0,0.0,1654.0,1654.0,,,0,381,539.0,,,0,0,191.0,,,0,0,0
33.L1.ICO-020120-13004,0.0,1454.0,1454.0,,,339.0,293.0,293.0,86.33235004916422,86.33235004916422,210,270,280.0,71.42857142857143,66.50793650793652,0,0,183.0,,,0,32,0
33.L1.ICO-060120-002,0.0,5.0,5.0,,,0.0,5.0,5.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-060120-003,0.0,1.0,1.0,,,0.0,1.0,1.0,,,4,0,0.0,0.0,0.0,0,2,1.0,,,2,2,0
33.L1.ICO-060120-004,116.0,14.0,14.0,11.781609195402298,11.781609195402298,4.0,41.0,41.0,0.0,0.0,0,37,41.0,,,3,24,40.0,0.0,0.0,13,14,3
33.L1.ICO-060120-005,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-060120-006,0.0,1.0,1.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-060120-007,0.0,7.0,7.0,,,0.0,7.0,7.0,,,0,0,6.0,,,4,0,0.0,0.0,0.0,0,0,4
33.L1.ICO-060120-008,21.0,29.0,29.0,63.49206349206349,63.49206349206349,30.0,31.0,31.0,97.77777777777777,97.77777777777777,26,30,32.0,84.61538461538461,75.64102564102564,33,26,26.0,78.78787878787878,77.77777777777779,27,26,33
33.L1.ICO-060120-009,0.0,1.0,1.0,,,0.0,0.0,0.0,,,0,0,0.0,,,5,5,0.0,100.0,0.0,0,3,5
33.L1.ICO-080160-001,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-080160-002,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-080160-003,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
33.L1.ICO-080160-005,4.0,34.0,34.0,0.0,0.0,57.0,33.0,33.0,57.89473684210527,57.89473684210527,0,48,52.0,,,13,18,20.0,61.53846153846154,43.5897435897436,20,15,13
34.L1.ITA-060120-002,11.0,94.0,94.0,0.0,0.0,12.0,70.0,70.0,0.0,0.0,4,26,35.0,0.0,0.0,127,8,9.0,6.299212598425196,7.0866141732283445,8,7,127
34.L1.ITA-060120-003,17.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,58.33333333333333,58.33333333333333,0,7,7.0,,,9,5,7.0,55.55555555555556,77.77777777777779,3,3,9
34.L1.ITA-060120-006,38.0,2.0,2.0,5.263157894736848,5.263157894736848,0.0,15.0,15.0,,,0,13,15.0,,,0,0,13.0,,,0,0,0
34.L1.ITA-060120-007,0.0,1.0,1.0,,,0.0,1.0,1.0,,,0,0,1.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3601,0.0,5.0,5.0,,,32.0,5.0,5.0,14.583333333333337,14.583333333333337,32,32,11.0,100.0,33.33333333333333,0,26,21.0,,,29,29,0
36.L1.3060.USC3601D,23.0,66.0,66.0,0.0,0.0,6.0,74.0,74.0,0.0,0.0,649,57,10.0,8.782742681047761,1.489470980996399,47,331,226.0,0.0,0.0,361,410,47
36.L1.3060.USC3601V,7.0,289.0,289.0,0.0,0.0,24.0,37.0,37.0,47.22222222222223,47.22222222222223,17,25,10.0,52.94117647058824,60.7843137254902,62,17,16.0,27.419354838709676,25.806451612903224,18,18,62
36.L1.3060.USC3602,766.0,232.0,232.0,30.287206266318535,30.287206266318535,512.0,258.0,258.0,50.390625,50.390625,0,688,426.0,,,110,110,426.0,100.0,0.0,30,110,110
36.L1.3060.USC3602D,455.0,390.0,390.0,85.71428571428572,85.71428571428572,0.0,280.0,280.0,,,0,420,152.0,,,0,0,152.0,,,0,0,0
36.L1.3060.USC3602V,251.0,494.0,494.0,3.1872509960159334,3.1872509960159334,0.0,240.0,240.0,,,64,360,84.0,0.0,69.27083333333333,163,82,105.0,50.306748466257666,64.41717791411044,60,67,163
36.L1.3060.USC3603,0.0,515.0,515.0,,,148.0,362.0,362.0,0.0,0.0,0,303,49.0,,,0,44,49.0,,,52,39,0
36.L1.3060.USC3603D,476.0,281.0,281.0,59.03361344537815,59.03361344537815,243.0,339.0,339.0,60.63100137174211,60.63100137174211,0,273,253.0,,,0,0,240.0,,,0,0,0
36.L1.3060.USC3603V,418.0,241.0,241.0,57.655502392344495,57.655502392344495,0.0,327.0,327.0,,,0,288,139.0,,,418,0,139.0,0.0,33.333333333333336,0,0,418
36.L1.3060.USC3604,8.0,324.0,324.0,0.0,0.0,0.0,193.0,193.0,,,0,2,3.0,,,0,0,3.0,,,0,0,0
36.L1.3060.USC3604D,0.0,229.0,229.0,,,0.0,72.0,72.0,,,91,0,0.0,0.0,0.0,0,46,30.0,,,50,57,0
36.L1.3060.USC3604V,0.0,214.0,214.0,,,0.0,62.0,62.0,,,314,0,0.0,0.0,0.0,56,157,105.0,0.0,13.095238095238082,173,196,56
36.L1.3060.USC3621,288.0,35.0,35.0,12.268518518518523,12.268518518518523,61.0,110.0,110.0,19.672131147540984,19.672131147540984,0,117,116.0,,,0,76,116.0,,,50,48,0
36.L1.3060.USC3621D,0.0,8.0,8.0,,,0.0,3.0,3.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3622,0.0,22.0,22.0,,,0.0,9.0,9.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3623,0.0,1348.0,1348.0,,,0.0,851.0,851.0,,,24,0,256.0,0.0,0.0,0,0,8.0,,,0,4,0
36.L1.3060.USC3623D,0.0,414.0,414.0,,,0.0,260.0,260.0,,,0,0,77.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3624,0.0,48.0,48.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3625,0.0,66.0,66.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3625D,0.0,3.0,3.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3626,0.0,14.0,14.0,,,0.0,3.0,3.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3627,0.0,193.0,193.0,,,0.0,70.0,70.0,,,0,0,70.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3627D,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3628,0.0,26.0,26.0,,,0.0,6.0,6.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3629,0.0,328.0,328.0,,,0.0,19.0,19.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3629D,0.0,48.0,48.0,,,0.0,4.0,4.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3630,0.0,4.0,4.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3631,77.0,388.0,388.0,0.0,0.0,91.0,393.0,393.0,0.0,0.0,0,258,372.0,,,98,98,56.0,100.0,57.14285714285714,49,83,98
36.L1.3060.USC3631D,0.0,3.0,3.0,,,43.0,3.0,3.0,6.976744186046513,6.976744186046513,0,22,14.0,,,0,13,14.0,,,15,11,0
36.L1.3060.USC3632,175.0,71.0,71.0,40.76190476190475,40.76190476190475,0.0,84.0,84.0,,,237,107,84.0,45.14767932489452,35.58368495077355,0,0,137.0,,,24,83,0
36.L1.3060.USC3633,0.0,391.0,391.0,,,307.0,249.0,249.0,80.99891422366991,80.99891422366991,438,154,103.0,35.15981735159818,23.43987823439879,592,311,248.0,52.53378378378378,41.948198198198206,348,355,592
36.L1.3060.USC3633D,0.0,20.0,20.0,,,8.0,17.0,17.0,0.0,0.0,0,30,3.0,,,0,2,3.0,,,3,2,0
36.L1.3060.USC3634,23.0,27.0,27.0,82.6086956521739,82.6086956521739,0.0,11.0,11.0,,,0,7,8.0,,,0,0,8.0,,,0,0,0
36.L1.3060.USC3635,352.0,1077.0,1077.0,0.0,0.0,0.0,798.0,798.0,,,1612,133,163.0,8.250620347394545,10.090984284532677,0,0,655.0,,,0,0,0
36.L1.3060.USC3635D,16.0,56.0,56.0,0.0,0.0,2.0,13.0,13.0,0.0,0.0,0,24,6.0,,,0,4,6.0,,,2,2,0
36.L1.3060.USC3636,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3637,0.0,28.0,28.0,,,0.0,27.0,27.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3637D,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3638,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
36.L1.3060.USC3639,199.0,112.0,112.0,56.44891122278057,56.44891122278057,32.0,121.0,121.0,0.0,0.0,24,76,77.0,0.0,0.0,0,61,85.0,,,44,45,0
36.L1.3060.USC3639D,2.0,76.0,76.0,0.0,0.0,8.0,36.0,36.0,0.0,0.0,0,80,3.0,,,0,3,3.0,,,3,2,0
