item_code,period_start,qty
29.L1.4080.FP948602D,2026-02-01,73.0
29.L1.4080.FP948602D,2026-03-01,82.0
29.L1.4080.FP948603,2025-12-01,97.0
29.L1.4080.FP948603,2026-01-01,32.0
29.L1.4080.FP948603,2026-02-01,35.0
29.L1.4080.FP948603,2026-03-01,39.0
29.L1.4080.FP948603D,2025-12-01,30.0
29.L1.4080.FP948603D,2026-01-01,0.0
29.L1.4080.FP948603D,2026-02-01,0.0
29.L1.4080.FP948603D,2026-03-01,0.0
29.L1.4080.FP948603V,2025-12-01,76.0
29.L1.4080.FP948603V,2026-01-01,0.0
29.L1.4080.FP948603V,2026-02-01,0.0
29.L1.4080.FP948603V,2026-03-01,0.0
29.L1.4080.FP948604,2025-12-01,0.0
29.L1.4080.FP948604,2026-01-01,14.0
29.L1.4080.FP948604,2026-02-01,14.0
29.L1.4080.FP948604,2026-03-01,16.0
29.L1.4080.FP948604D,2025-12-01,10.0
29.L1.4080.FP948604D,2026-01-01,10.0
29.L1.4080.FP948604D,2026-02-01,10.0
29.L1.4080.FP948604D,2026-03-01,11.0
29.L1.4080.FP948604V,2025-12-01,0.0
29.L1.4080.FP948604V,2026-01-01,1.0
29.L1.4080.FP948604V,2026-02-01,1.0
29.L1.4080.FP948604V,2026-03-01,1.0
29.L1.5050.FC5001,2025-12-01,2800.0
29.L1.5050.FC5001,2026-01-01,810.0
29.L1.5050.FC5001,2026-02-01,651.0
29.L1.5050.FC5001,2026-03-01,621.0
29.L1.5050.FC5006,2025-12-01,1019.0
29.L1.5050.FC5006,2026-01-01,857.0
29.L1.5050.FC5006,2026-02-01,690.0
29.L1.5050.FC5006,2026-03-01,733.0
29.L1.5050.FCU5507,2025-12-01,1400.0
29.L1.5050.FCU5507,2026-01-01,1610.0
29.L1.5050.FCU5507,2026-02-01,1715.0
29.L1.5050.FCU5507,2026-03-01,1770.0
29.L1.5050.FCU5521,2025-12-01,3687.0
29.L1.5050.FCU5521,2026-01-01,3983.0
29.L1.5050.FCU5521,2026-02-01,4116.0
29.L1.5050.FCU5521,2026-03-01,4214.0
29.L1.5050.FCU5524,2025-12-01,5897.0
29.L1.5050.FCU5524,2026-01-01,7525.0
29.L1.5050.FCU5524,2026-02-01,7532.0
29.L1.5050.FCU5524,2026-03-01,7766.0
29.L1.6060.FP6604,2025-12-01,0.0
29.L1.6060.FP6604,2026-01-01,28.0
29.L1.6060.FP6604,2026-02-01,30.0
29.L1.6060.FP6604,2026-03-01,34.0
29.L1.6060.FP6605,2025-12-01,49.0
29.L1.6060.FP6605,2026-01-01,0.0
29.L1.6060.FP6605,2026-02-01,0.0
29.L1.6060.FP6605,2026-03-01,0.0
29.L1.6060.FP96600,2025-12-01,100.0
29.L1.6060.FP96600,2026-01-01,74.0
29.L1.6060.FP96600,2026-02-01,42.0
29.L1.6060.FP96600,2026-03-01,44.0
29.L1.6060.FP96604,2025-12-01,176.0
29.L1.6060.FP96604,2026-01-01,0.0
29.L1.6060.FP96604,2026-02-01,0.0
29.L1.6060.FP96604,2026-03-01,0.0
29.L1.6060.FP96606,2025-12-01,12.0
29.L1.6060.FP96606,2026-01-01,3.0
29.L1.6060.FP96606,2026-02-01,3.0
29.L1.6060.FP96606,2026-03-01,2.0
29.L1.6060.FP96666,2025-12-01,20.0
29.L1.6060.FP96666,2026-01-01,3.0
29.L1.6060.FP96666,2026-02-01,4.0
29.L1.6060.FP96666,2026-03-01,3.0
29.L1.6060.FPH6001,2025-12-01,38.0
29.L1.6060.FPH6001,2026-01-01,25.0
29.L1.6060.FPH6001,2026-02-01,25.0
29.L1.6060.FPH6001,2026-03-01,20.0
29.L1.6060.FPH966001,2025-12-01,40.0
29.L1.6060.FPH966001,2026-01-01,37.0
29.L1.6060.FPH966001,2026-02-01,43.0
29.L1.6060.FPH966001,2026-03-01,33.0
29.L1.6060.FPU6000,2025-12-01,135.0
29.L1.6060.FPU6000,2026-01-01,91.0
29.L1.6060.FPU6000,2026-02-01,89.0
29.L1.6060.FPU6000,2026-03-01,82.0
29.L1.6060.FPU6001,2025-12-01,0.0
29.L1.6060.FPU6001,2026-01-01,38.0
29.L1.6060.FPU6001,2026-02-01,42.0
29.L1.6060.FPU6001,2026-03-01,48.0
29.L1.6060.FPU6002,2025-12-01,18.0
29.L1.6060.FPU6002,2026-01-01,11.0
29.L1.6060.FPU6002,2026-02-01,7.0
29.L1.6060.FPU6002,2026-03-01,8.0
29.L1.6060.FPU6006,2025-12-01,110.0
29.L1.6060.FPU6006,2026-01-01,44.0
29.L1.6060.FPU6006,2026-02-01,40.0
29.L1.6060.FPU6006,2026-03-01,45.0
29.L1.6060.FPU6007,2025-12-01,60.0
29.L1.6060.FPU6007,2026-01-01,39.0
29.L1.6060.FPU6007,2026-02-01,25.0
29.L1.6060.FPU6007,2026-03-01,24.0
29.L1.6060.FPU6009,2025-12-01,41.0
29.L1.6060.FPU6009,2026-01-01,0.0
29.L1.6060.FPU6009,2026-02-01,0.0
29.L1.6060.FPU6009,2026-03-01,0.0
29.L1.6060.FPU6010,2025-12-01,200.0
29.L1.6060.FPU6010,2026-01-01,0.0
29.L1.6060.FPU6010,2026-02-01,0.0
29.L1.6060.FPU6010,2026-03-01,0.0
29.L1.6060.FPU6011,2025-12-01,322.0
29.L1.6060.FPU6011,2026-01-01,80.0
29.L1.6060.FPU6011,2026-02-01,46.0
29.L1.6060.FPU6011,2026-03-01,48.0
29.L1.6060.FPU6012,2025-12-01,71.0
29.L1.6060.FPU6012,2026-01-01,0.0
29.L1.6060.FPU6012,2026-02-01,8.0
29.L1.6060.FPU6012,2026-03-01,28.0
29.L1.6060.FPU6013,2025-12-01,52.0
29.L1.6060.FPU6013,2026-01-01,9.0
29.L1.6060.FPU6013,2026-02-01,10.0
29.L1.6060.FPU6013,2026-03-01,11.0
29.L1.6060.FPU6014,2025-12-01,85.0
29.L1.6060.FPU6014,2026-01-01,105.0
29.L1.6060.FPU6014,2026-02-01,100.0
29.L1.6060.FPU6014,2026-03-01,97.0
29.L1.6060.FPU6018,2025-12-01,10.0
29.L1.6060.FPU6018,2026-01-01,80.0
29.L1.6060.FPU6018,2026-02-01,88.0
29.L1.6060.FPU6018,2026-03-01,100.0
29.L1.6060.FPU966003,2025-12-01,8.0
29.L1.6060.FPU966003,2026-01-01,0.0
29.L1.6060.FPU966003,2026-02-01,0.0
29.L1.6060.FPU966003,2026-03-01,0.0
29.L1.6060.FPU966009,2025-12-01,18.0
29.L1.6060.FPU966009,2026-01-01,11.0
29.L1.6060.FPU966009,2026-02-01,7.0
29.L1.6060.FPU966009,2026-03-01,7.0
29.L1.8080.FP18604,2025-12-01,24.0
29.L1.8080.FP18604,2026-01-01,25.0
29.L1.8080.FP18604,2026-02-01,28.0
29.L1.8080.FP18604,2026-03-01,25.0
29.L1.8080.FP18607,2025-12-01,54.0
29.L1.8080.FP18607,2026-01-01,104.0
29.L1.8080.FP18607,2026-02-01,57.0
29.L1.8080.FP18607,2026-03-01,62.0
29.L1.8080.FP18608,2025-12-01,10.0
29.L1.8080.FP18608,2026-01-01,7.0
29.L1.8080.FP18608,2026-02-01,6.0
29.L1.8080.FP18608,2026-03-01,6.0
29.L1.8080.FP18666,2025-12-01,10.0
29.L1.8080.FP18666,2026-01-01,13.0
29.L1.8080.FP18666,2026-02-01,13.0
29.L1.8080.FP18666,2026-03-01,13.0
29.L1.8080.FPU188005,2025-12-01,5.0
29.L1.8080.FPU188005,2026-01-01,0.0
29.L1.8080.FPU188005,2026-02-01,0.0
29.L1.8080.FPU188005,2026-03-01,0.0
29.L1.8080.FPU188011,2025-12-01,0.0
29.L1.8080.FPU188011,2026-01-01,19.0
29.L1.8080.FPU188011,2026-02-01,22.0
29.L1.8080.FPU188011,2026-03-01,17.0
29.L1.8080.FPU188013,2025-12-01,0.0
29.L1.8080.FPU188013,2026-01-01,76.0
29.L1.8080.FPU188013,2026-02-01,1.0
29.L1.8080.FPU188013,2026-03-01,2.0
29.L1.8080.FPU188017,2025-12-01,40.0
29.L1.8080.FPU188017,2026-01-01,2.0
29.L1.8080.FPU188017,2026-02-01,2.0
29.L1.8080.FPU188017,2026-03-01,2.0
29.L1.8080.FPU188033,2025-12-01,32.0
29.L1.8080.FPU188033,2026-01-01,0.0
29.L1.8080.FPU188033,2026-02-01,20.0
29.L1.8080.FPU188033,2026-03-01,72.0
29.L1.8080.FPU8000,2025-12-01,6.0
29.L1.8080.FPU8000,2026-01-01,2.0
29.L1.8080.FPU8000,2026-02-01,2.0
29.L1.8080.FPU8000,2026-03-01,2.0
29.L1.8080.FPU8006,2025-12-01,5.0
29.L1.8080.FPU8006,2026-01-01,4.0
29.L1.8080.FPU8006,2026-02-01,5.0
29.L1.8080.FPU8006,2026-03-01,5.0
29.L1.8080.FPU8011,2025-12-01,13.0
29.L1.8080.FPU8011,2026-01-01,2.0
29.L1.8080.FPU8011,2026-02-01,3.0
29.L1.8080.FPU8011,2026-03-01,2.0
29.L1.8080.FPU8014,2025-12-01,0.0
29.L1.8080.FPU8014,2026-01-01,15.0
29.L1.8080.FPU8014,2026-02-01,0.0
29.L1.8080.FPU8014,2026-03-01,3.0
29.L1.8080.FPU8016,2025-12-01,0.0
29.L1.8080.FPU8016,2026-01-01,2.0
29.L1.8080.FPU8016,2026-02-01,2.0
29.L1.8080.FPU8016,2026-03-01,2.0
29.L1.8080.FPU8017,2025-12-01,42.0
29.L1.8080.FPU8017,2026-01-01,22.0
29.L1.8080.FPU8017,2026-02-01,26.0
29.L1.8080.FPU8017,2026-03-01,20.0
31.L1.LEO-100100-001,2025-12-01,37.0
31.L1.LEO-100100-001,2026-01-01,0.0
31.L1.LEO-100100-001,2026-02-01,0.0
31.L1.LEO-100100-001,2026-03-01,0.0
31.L1.LEO-100100-002,2025-12-01,10.0
31.L1.LEO-100100-002,2026-01-01,134.0
31.L1.LEO-100100-002,2026-02-01,146.0
31.L1.LEO-100100-002,2026-03-01,166.0
31.L1.LEO-100100-003,2025-12-01,142.0
31.L1.LEO-100100-003,2026-01-01,790.0
31.L1.LEO-100100-003,2026-02-01,514.0
31.L1.LEO-100100-003,2026-03-01,869.0
31.L1.LEO-100100-004,2025-12-01,124.0
31.L1.LEO-100100-004,2026-01-01,108.0
31.L1.LEO-100100-004,2026-02-01,103.0
31.L1.LEO-100100-004,2026-03-01,114.0
31.L1.LEO-100100-005,2025-12-01,66.0
31.L1.LEO-100100-005,2026-01-01,389.0
31.L1.LEO-100100-005,2026-02-01,410.0
31.L1.LEO-100100-005,2026-03-01,465.0
31.L1.LEO-100100-006,2025-12-01,2.0
31.L1.LEO-100100-006,2026-01-01,0.0
31.L1.LEO-100100-006,2026-02-01,0.0
31.L1.LEO-100100-006,2026-03-01,0.0
31.L1.LEO-100100-007,2025-12-01,108.0
31.L1.LEO-100100-007,2026-01-01,76.0
31.L1.LEO-100100-007,2026-02-01,64.0
31.L1.LEO-100100-007,2026-03-01,68.0
31.L1.LEO-100100-008,2025-12-01,91.0
31.L1.LEO-100100-008,2026-01-01,0.0
31.L1.LEO-100100-008,2026-02-01,43.0
31.L1.LEO-100100-008,2026-03-01,149.0
31.L1.LEO-100100-009,2025-12-01,7.0
31.L1.LEO-100100-009,2026-01-01,26.0
31.L1.LEO-100100-009,2026-02-01,17.0
31.L1.LEO-100100-009,2026-03-01,36.0
31.L1.LEO-100100-011,2025-12-01,64.0
31.L1.LEO-100100-011,2026-01-01,70.0
31.L1.LEO-100100-011,2026-02-01,64.0
31.L1.LEO-100100-011,2026-03-01,65.0
31.L1.LEO-100100-012,2025-12-01,1.0
31.L1.LEO-100100-012,2026-01-01,254.0
31.L1.LEO-100100-012,2026-02-01,165.0
31.L1.LEO-100100-012,2026-03-01,279.0
32.L1.ACC-080160-001,2025-12-01,36.0
32.L1.ACC-080160-001,2026-01-01,37.0
32.L1.ACC-080160-001,2026-02-01,42.0
32.L1.ACC-080160-001,2026-03-01,39.0
32.L1.ACC-080160-002,2025-12-01,0.0
32.L1.ACC-080160-002,2026-01-01,1.0
32.L1.ACC-080160-002,2026-02-01,1.0
32.L1.ACC-080160-002,2026-03-01,1.0
32.L1.ACC-080160-003,2025-12-01,64.0
32.L1.ACC-080160-003,2026-01-01,43.0
32.L1.ACC-080160-003,2026-02-01,35.0
32.L1.ACC-080160-003,2026-03-01,31.0
32.L1.ACC-080160-004,2025-12-01,45.0
32.L1.ACC-080160-004,2026-01-01,57.0
32.L1.ACC-080160-004,2026-02-01,61.0
32.L1.ACC-080160-004,2026-03-01,66.0
32.L1.ACC-120120-001,2025-12-01,27.0
32.L1.ACC-120120-001,2026-01-01,18.0
32.L1.ACC-120120-001,2026-02-01,11.0
32.L1.ACC-120120-001,2026-03-01,11.0
32.L1.ACC-120120-003,2025-12-01,41.0
32.L1.ACC-120120-003,2026-01-01,25.0
32.L1.ACC-120120-003,2026-02-01,25.0
32.L1.ACC-120120-003,2026-03-01,20.0
32.L1.ACC-120120-004,2025-12-01,7.0
32.L1.ACC-120120-004,2026-01-01,9.0
32.L1.ACC-120120-004,2026-02-01,10.0
32.L1.ACC-120120-004,2026-03-01,10.0
32.L1.ACC-120120-005,2025-12-01,20.0
32.L1.ACC-120120-005,2026-01-01,1.0
32.L1.ACC-120120-005,2026-02-01,1.0
32.L1.ACC-120120-005,2026-03-01,1.0
32.L1.ACC-120120-006,2025-12-01,0.0
32.L1.ACC-120120-006,2026-01-01,6.0
32.L1.ACC-120120-006,2026-02-01,7.0
32.L1.ACC-120120-006,2026-03-01,8.0
32.L1.ACC-120120-007,2025-12-01,5.0
32.L1.ACC-120120-007,2026-01-01,10.0
32.L1.ACC-120120-007,2026-02-01,6.0
32.L1.ACC-120120-007,2026-03-01,14.0
32.L1.ACC-120120-008,2025-12-01,29.0
32.L1.ACC-120120-008,2026-01-01,26.0
32.L1.ACC-120120-008,2026-02-01,17.0
32.L1.ACC-120120-008,2026-03-01,19.0
32.L1.ACC-120120-009,2025-12-01,12.0
32.L1.ACC-120120-009,2026-01-01,4.0
32.L1.ACC-120120-009,2026-02-01,2.0
32.L1.ACC-120120-009,2026-03-01,2.0
32.L1.ACC-120120-010,2025-12-01,20.0
32.L1.ACC-120120-010,2026-01-01,61.0
32.L1.ACC-120120-010,2026-02-01,59.0
32.L1.ACC-120120-010,2026-03-01,67.0
33.L1.ICO-020120-11002,2025-12-01,159.0
33.L1.ICO-020120-11002,2026-01-01,2.0
33.L1.ICO-020120-11002,2026-02-01,1.0
33.L1.ICO-020120-11002,2026-03-01,3.0
33.L1.ICO-020120-11005,2025-12-01,293.0
33.L1.ICO-020120-11005,2026-01-01,127.0
33.L1.ICO-020120-11005,2026-02-01,92.0
33.L1.ICO-020120-11005,2026-03-01,84.0
33.L1.ICO-020120-13001,2025-12-01,990.0
33.L1.ICO-020120-13001,2026-01-01,162.0
33.L1.ICO-020120-13001,2026-02-01,97.0
33.L1.ICO-020120-13001,2026-03-01,442.0
33.L1.ICO-020120-13003,2025-12-01,381.0
33.L1.ICO-020120-13003,2026-01-01,0.0
33.L1.ICO-020120-13003,2026-02-01,0.0
33.L1.ICO-020120-13003,2026-03-01,0.0
33.L1.ICO-020120-13004,2025-12-01,270.0
33.L1.ICO-020120-13004,2026-01-01,0.0
33.L1.ICO-020120-13004,2026-02-01,0.0
33.L1.ICO-020120-13004,2026-03-01,32.0
33.L1.ICO-060120-003,2025-12-01,0.0
33.L1.ICO-060120-003,2026-01-01,2.0
33.L1.ICO-060120-003,2026-02-01,2.0
33.L1.ICO-060120-003,2026-03-01,2.0
33.L1.ICO-060120-004,2025-12-01,37.0
33.L1.ICO-060120-004,2026-01-01,24.0
33.L1.ICO-060120-004,2026-02-01,13.0
33.L1.ICO-060120-004,2026-03-01,14.0
33.L1.ICO-060120-008,2025-12-01,30.0
33.L1.ICO-060120-008,2026-01-01,26.0
33.L1.ICO-060120-008,2026-02-01,27.0
33.L1.ICO-060120-008,2026-03-01,26.0
33.L1.ICO-060120-009,2025-12-01,0.0
33.L1.ICO-060120-009,2026-01-01,5.0
33.L1.ICO-060120-009,2026-02-01,0.0
33.L1.ICO-060120-009,2026-03-01,3.0
33.L1.ICO-080160-005,2025-12-01,48.0
33.L1.ICO-080160-005,2026-01-01,18.0
33.L1.ICO-080160-005,2026-02-01,20.0
33.L1.ICO-080160-005,2026-03-01,15.0
34.L1.ITA-060120-002,2025-12-01,26.0
34.L1.ITA-060120-002,2026-01-01,8.0
34.L1.ITA-060120-002,2026-02-01,8.0
34.L1.ITA-060120-002,2026-03-01,7.0
34.L1.ITA-060120-003,2025-12-01,7.0
34.L1.ITA-060120-003,2026-01-01,5.0
34.L1.ITA-060120-003,2026-02-01,3.0
34.L1.ITA-060120-003,2026-03-01,3.0
34.L1.ITA-060120-006,2025-12-01,13.0
34.L1.ITA-060120-006,2026-01-01,0.0
34.L1.ITA-060120-006,2026-02-01,0.0
34.L1.ITA-060120-006,2026-03-01,0.0
36.L1.3060.USC3601,2025-12-01,32.0
36.L1.3060.USC3601,2026-01-01,26.0
36.L1.3060.USC3601,2026-02-01,29.0
36.L1.3060.USC3601,2026-03-01,29.0
36.L1.3060.USC3601D,2025-12-01,57.0
36.L1.3060.USC3601D,2026-01-01,331.0
36.L1.3060.USC3601D,2026-02-01,361.0
36.L1.3060.USC3601D,2026-03-01,410.0
36.L1.3060.USC3601V,2025-12-01,25.0
36.L1.3060.USC3601V,2026-01-01,17.0
36.L1.3060.USC3601V,2026-02-01,18.0
36.L1.3060.USC3601V,2026-03-01,18.0
36.L1.3060.USC3602,2025-12-01,688.0
36.L1.3060.USC3602,2026-01-01,110.0
36.L1.3060.USC3602,2026-02-01,30.0
36.L1.3060.USC3602,2026-03-01,110.0
36.L1.3060.USC3602D,2025-12-01,420.0
36.L1.3060.USC3602D,2026-01-01,0.0
36.L1.3060.USC3602D,2026-02-01,0.0
36.L1.3060.USC3602D,2026-03-01,0.0
36.L1.3060.USC3602V,2025-12-01,360.0
36.L1.3060.USC3602V,2026-01-01,82.0
36.L1.3060.USC3602V,2026-02-01,60.0
36.L1.3060.USC3602V,2026-03-01,67.0
36.L1.3060.USC3603,2025-12-01,303.0
36.L1.3060.USC3603,2026-01-01,44.0
36.L1.3060.USC3603,2026-02-01,52.0
36.L1.3060.USC3603,2026-03-01,39.0
36.L1.3060.USC3603D,2025-12-01,273.0
36.L1.3060.USC3603D,2026-01-01,0.0
36.L1.3060.USC3603D,2026-02-01,0.0
36.L1.3060.USC3603D,2026-03-01,0.0
36.L1.3060.USC3603V,2025-12-01,288.0
36.L1.3060.USC3603V,2026-01-01,0.0
36.L1.3060.USC3603V,2026-02-01,0.0
36.L1.3060.USC3603V,2026-03-01,0.0
36.L1.3060.USC3604,2025-12-01,2.0
36.L1.3060.USC3604,2026-01-01,0.0
36.L1.3060.USC3604,2026-02-01,0.0
36.L1.3060.USC3604,2026-03-01,0.0
36.L1.3060.USC3604D,2025-12-01,0.0
36.L1.3060.USC3604D,2026-01-01,46.0
36.L1.3060.USC3604D,2026-02-01,50.0
36.L1.3060.USC3604D,2026-03-01,57.0
36.L1.3060.USC3604V,2025-12-01,0.0
36.L1.3060.USC3604V,2026-01-01,157.0
36.L1.3060.USC3604V,2026-02-01,173.0
36.L1.3060.USC3604V,2026-03-01,196.0
36.L1.3060.USC3621,2025-12-01,117.0
36.L1.3060.USC3621,2026-01-01,76.0
36.L1.3060.USC3621,2026-02-01,50.0
36.L1.3060.USC3621,2026-03-01,48.0
36.L1.3060.USC3623,2025-12-01,0.0
36.L1.3060.USC3623,2026-01-01,0.0
36.L1.3060.USC3623,2026-02-01,0.0
36.L1.3060.USC3623,2026-03-01,4.0
36.L1.3060.USC3631,2025-12-01,258.0
36.L1.3060.USC3631,2026-01-01,98.0
36.L1.3060.USC3631,2026-02-01,49.0
36.L1.3060.USC3631,2026-03-01,83.0
36.L1.3060.USC3631D,2025-12-01,22.0
36.L1.3060.USC3631D,2026-01-01,13.0
36.L1.3060.USC3631D,2026-02-01,15.0
36.L1.3060.USC3631D,2026-03-01,11.0
36.L1.3060.USC3632,2025-12-01,107.0
36.L1.3060.USC3632,2026-01-01,0.0
36.L1.3060.USC3632,2026-02-01,24.0
36.L1.3060.USC3632,2026-03-01,83.0
36.L1.3060.USC3633,2025-12-01,154.0
36.L1.3060.USC3633,2026-01-01,311.0
36.L1.3060.USC3633,2026-02-01,348.0
36.L1.3060.USC3633,2026-03-01,355.0
36.L1.3060.USC3633D,2025-12-01,30.0
36.L1.3060.USC3633D,2026-01-01,2.0
36.L1.3060.USC3633D,2026-02-01,3.0
36.L1.3060.USC3633D,2026-03-01,2.0
36.L1.3060.USC3634,2025-12-01,7.0
36.L1.3060.USC3634,2026-01-01,0.0
36.L1.3060.USC3634,2026-02-01,0.0
36.L1.3060.USC3634,2026-03-01,0.0
36.L1.3060.USC3635,2025-12-01,133.0
36.L1.3060.USC3635,2026-01-01,0.0
36.L1.3060.USC3635,2026-02-01,0.0
36.L1.3060.USC3635,2026-03-01,0.0
36.L1.3060.USC3635D,2025-12-01,24.0
36.L1.3060.USC3635D,2026-01-01,4.0
36.L1.3060.USC3635D,2026-02-01,2.0
36.L1.3060.USC3635D,2026-03-01,2.0
36.L1.3060.USC3639,2025-12-01,76.0
36.L1.3060.USC3639,2026-01-01,61.0
36.L1.3060.USC3639,2026-02-01,44.0
36.L1.3060.USC3639,2026-03-01,45.0
36.L1.3060.USC3639D,2025-12-01,80.0
36.L1.3060.USC3639D,2026-01-01,3.0
36.L1.3060.USC3639D,2026-02-01,3.0
36.L1.3060.USC3639D,2026-03-01,2.0
36.L1.3060.USC3640,2025-12-01,36.0
36.L1.3060.USC3640,2026-01-01,10.0
36.L1.3060.USC3640,2026-02-01,12.0
36.L1.3060.USC3640,2026-03-01,9.0
36.L1.3060.USC3641,2025-12-01,308.0
36.L1.3060.USC3641,2026-01-01,270.0
36.L1.3060.USC3641,2026-02-01,230.0
36.L1.3060.USC3641,2026-03-01,214.0
36.L1.3060.USC3641D,2025-12-01,37.0
36.L1.3060.USC3641D,2026-01-01,12.0
36.L1.3060.USC3641D,2026-02-01,13.0
36.L1.3060.USC3641D,2026-03-01,13.0
36.L1.3060.USC3642,2025-12-01,103.0
36.L1.3060.USC3642,2026-01-01,72.0
36.L1.3060.USC3642,2026-02-01,67.0
36.L1.3060.USC3642,2026-03-01,56.0
36.L1.3060.USC3645,2025-12-01,80.0
36.L1.3060.USC3645,2026-01-01,48.0
36.L1.3060.USC3645,2026-02-01,54.0
36.L1.3060.USC3645,2026-03-01,41.0
36.L1.3060.USC3645D,2025-12-01,18.0
36.L1.3060.USC3645D,2026-01-01,3.0
36.L1.3060.USC3645D,2026-02-01,4.0
36.L1.3060.USC3645D,2026-03-01,3.0
36.L1.3060.USC3647,2025-12-01,12.0
36.L1.3060.USC3647,2026-01-01,2.0
36.L1.3060.USC3647,2026-02-01,3.0
36.L1.3060.USC3647,2026-03-01,2.0
36.L1.3060.USC3647D,2025-12-01,128.0
36.L1.3060.USC3647D,2026-01-01,0.0
36.L1.3060.USC3647D,2026-02-01,0.0
36.L1.3060.USC3647D,2026-03-01,29.0
36.L1.3060.USC3648,2025-12-01,22.0
36.L1.3060.USC3648,2026-01-01,4.0
36.L1.3060.USC3648,2026-02-01,5.0
36.L1.3060.USC3648,2026-03-01,4.0
36.L1.3060.USC3649,2025-12-01,184.0
36.L1.3060.USC3649,2026-01-01,65.0
36.L1.3060.USC3649,2026-02-01,58.0
36.L1.3060.USC3649,2026-03-01,48.0
36.L1.3060.USC3649D,2025-12-01,228.0
36.L1.3060.USC3649D,2026-01-01,114.0
36.L1.3060.USC3649D,2026-02-01,128.0
36.L1.3060.USC3649D,2026-03-01,115.0
36.L1.3060.USC3650,2025-12-01,8.0
36.L1.3060.USC3650,2026-01-01,5.0
36.L1.3060.USC3650,2026-02-01,6.0
36.L1.3060.USC3650,2026-03-01,4.0
36.L1.3060.USC3651,2025-12-01,225.0
36.L1.3060.USC3651,2026-01-01,48.0
36.L1.3060.USC3651,2026-02-01,54.0
36.L1.3060.USC3651,2026-03-01,49.0
36.L1.3060.USC3651D,2025-12-01,48.0
36.L1.3060.USC3651D,2026-01-01,28.0
36.L1.3060.USC3651D,2026-02-01,22.0
36.L1.3060.USC3651D,2026-03-01,20.0
36.L1.3060.USC3652,2025-12-01,0.0
36.L1.3060.USC3652,2026-01-01,36.0
36.L1.3060.USC3652,2026-02-01,40.0
36.L1.3060.USC3652,2026-03-01,45.0
36.L1.6060.IP6003,2025-12-01,223.0
36.L1.6060.IP6003,2026-01-01,38.0
36.L1.6060.IP6003,2026-02-01,37.0
36.L1.6060.IP6003,2026-03-01,42.0
36.L1.8080.IP8001,2025-12-01,11.0
36.L1.8080.IP8001,2026-01-01,7.0
36.L1.8080.IP8001,2026-02-01,8.0
36.L1.8080.IP8001,2026-03-01,6.0
36.L1.8080.IP8002,2025-12-01,4.0
36.L1.8080.IP8002,2026-01-01,33.0
36.L1.8080.IP8002,2026-02-01,21.0
36.L1.8080.IP8002,2026-03-01,36.0
36.L1.8080.IP8003,2025-12-01,0.0
36.L1.8080.IP8003,2026-01-01,53.0
36.L1.8080.IP8003,2026-02-01,34.0
36.L1.8080.IP8003,2026-03-01,58.0
38.L1.3060.ICC3600,2025-12-01,2400.0
38.L1.3060.ICC3600,2026-01-01,2260.0
38.L1.3060.ICC3600,2026-02-01,2148.0
38.L1.3060.ICC3600,2026-03-01,2231.0
38.L1.3060.ICC3600D,2025-12-01,126.0
38.L1.3060.ICC3600D,2026-01-01,34.0
38.L1.3060.ICC3600D,2026-02-01,36.0
38.L1.3060.ICC3600D,2026-03-01,35.0
38.L1.3060.ICC3600V,2025-12-01,510.0
38.L1.3060.ICC3600V,2026-01-01,467.0
38.L1.3060.ICC3600V,2026-02-01,449.0
38.L1.3060.ICC3600V,2026-03-01,471.0
38.L1.3060.ICC3601,2025-12-01,3911.0
38.L1.3060.ICC3601,2026-01-01,2506.0
38.L1.3060.ICC3601,2026-02-01,2158.0
38.L1.3060.ICC3601,2026-03-01,1967.0
38.L1.3060.ICC3601D,2025-12-01,53.0
38.L1.3060.ICC3601D,2026-01-01,92.0
38.L1.3060.ICC3601D,2026-02-01,102.0
38.L1.3060.ICC3601D,2026-03-01,109.0
38.L1.3060.ICC3601V,2025-12-01,394.0
38.L1.3060.ICC3601V,2026-01-01,250.0
38.L1.3060.ICC3601V,2026-02-01,225.0
38.L1.3060.ICC3601V,2026-03-01,215.0
38.L1.3060.ICC3602,2025-12-01,4128.0
38.L1.3060.ICC3602,2026-01-01,2719.0
38.L1.3060.ICC3602,2026-02-01,2306.0
38.L1.3060.ICC3602,2026-03-01,2131.0
38.L1.3060.ICC3602D,2025-12-01,176.0
38.L1.3060.ICC3602D,2026-01-01,86.0
38.L1.3060.ICC3602D,2026-02-01,54.0
38.L1.3060.ICC3602D,2026-03-01,86.0
38.L1.3060.ICC3602V,2025-12-01,1016.0
38.L1.3060.ICC3602V,2026-01-01,561.0
38.L1.3060.ICC3602V,2026-02-01,447.0
38.L1.3060.ICC3602V,2026-03-01,406.0
38.L1.3060.ICC3603,2025-12-01,2400.0
38.L1.3060.ICC3603,2026-01-01,10.0
38.L1.3060.ICC3603,2026-02-01,5.0
38.L1.3060.ICC3603,2026-03-01,8.0
38.L1.3060.ICC3603D,2025-12-01,200.0
38.L1.3060.ICC3603D,2026-01-01,57.0
38.L1.3060.ICC3603D,2026-02-01,44.0
38.L1.3060.ICC3603D,2026-03-01,43.0
38.L1.3060.ICC3604,2025-12-01,1569.0
38.L1.3060.ICC3604,2026-01-01,113.0
38.L1.3060.ICC3604,2026-02-01,73.0
38.L1.3060.ICC3604,2026-03-01,113.0
